,OCC_CLS,PRIM_OCC,SEC_OCC,PROP_ADDR,SQFEET,CENSUSCODE,geometry
29,Unclassified,Unclassified,,4680 NORTH MILO ROAD,1846.013,21159950202,"POLYGON ((-82.5636454084046 37.9145748218591, -82.5637344979246 37.9145202720371, -82.5638549943435 37.9146437888326, -82.5637659039252 37.9146983392718, -82.5636454084046 37.9145748218591))"
30,Government,Emergency Response,,5284 TURKEY CREEK,2769.026,21159950100,"POLYGON ((-82.4863497530015 37.9145295702648, -82.4862909322151 37.9146785642816, -82.4861297331306 37.9146386202452, -82.4861885539171 37.9144896282736, -82.4863497530015 37.9145295702648))"
31,Residential,Manufactured Home,,4425 ROCKCASTLE ROAD,824.1098,21159950202,"POLYGON ((-82.5513238752191 37.9144691608207, -82.5513826528865 37.9145704782005, -82.5513187099062 37.9145937613131, -82.5512599331372 37.9144924446741, -82.5513238752191 37.9144691608207))"
32,Residential,Single Family Dwelling,,4416 ROCKCASTLE ROAD,988.943,21159950202,"POLYGON ((-82.5505275259063 37.9144772648838, -82.55069531593 37.9145787771466, -82.5506611467115 37.9146142258966, -82.5504933566878 37.914512712974, -82.5505275259063 37.9144772648838))"
33,Residential,Single Family Dwelling,,232 SANSOM DRIVE,1384.522,21159950202,"POLYGON ((-82.5309830761024 37.9144447479894, -82.5310675177391 37.9144438543097, -82.5310701498029 37.9145999483138, -82.5309857081662 37.9146008419916, -82.5309830761024 37.9144447479894))"
34,Unclassified,Unclassified,,4680 NORTH MILO ROAD,1977.876,21159950202,"POLYGON ((-82.5638021608284 37.9145243059939, -82.5639169340807 37.9144261422982, -82.5640201900327 37.914501915121, -82.5639054167804 37.9146000787156, -82.5638021608284 37.9145243059939))"
35,Residential,Single Family Dwelling,,92 WHITE ROAD,1186.715,21159950202,"POLYGON ((-82.5514218293143 37.9231747826683, -82.5513374128305 37.9232906807092, -82.551264257627 37.9232572457936, -82.5513486750092 37.9231413477, -82.5514218293143 37.9231747826683))"
36,Unclassified,Unclassified,,97 WHITE ROAD,857.0738,21159950202,"POLYGON ((-82.5520786648737 37.9232665060684, -82.5521642177264 37.9231383679387, -82.5522139906813 37.9231592213048, -82.5521284369303 37.9232873586896, -82.5520786648737 37.9232665060684))"
37,Residential,Unclassified,,212 BIG LICK ROAD,1977.864,21159950202,"POLYGON ((-82.5437923621478 37.9144677108063, -82.5436856171392 37.9145403858314, -82.5435755348894 37.9144389061162, -82.5436822807963 37.9143662302821, -82.5437923621478 37.9144677108063))"
38,Residential,Single Family Dwelling,,4408 ROCKCASTLE ROAD,2076.783,21159950202,"POLYGON ((-82.5504306731456 37.9142967520695, -82.5505511489033 37.9144202827058, -82.5504509103923 37.9144816411484, -82.5503304364313 37.9143581099065, -82.5504306731456 37.9142967520695))"
39,Residential,Manufactured Home,,5271 TURKEY CREEK,1780.074,21159950202,"POLYGON ((-82.4870161098046 37.9144972660055, -82.4869396362244 37.9144688837163, -82.4870471142583 37.9142871270977, -82.4871235869401 37.9143155101657, -82.4870161098046 37.9144972660055))"
40,Residential,Unclassified,,5284 TURKEY CREEK,791.1418,21159950100,"POLYGON ((-82.4862401127228 37.9143936898737, -82.4863481791532 37.9144187469369, -82.4863244582398 37.9144829572169, -82.4862163918094 37.9144579008843, -82.4862401127228 37.9143936898737))"
41,Unclassified,Unclassified,,44 SHEPPARD LANE,890.0401,21159950202,"POLYGON ((-82.5854886631902 37.9232224113331, -82.5854073027749 37.9232403628667, -82.5853733096262 37.9231436897001, -82.5854546700415 37.923125738143, -82.5854886631902 37.9232224113331))"
42,Residential,Single Family Dwelling,,3531 TUG RIVER ROAD,1648.226,21159950202,"POLYGON ((-82.4949521216719 37.9230826481519, -82.4950660100836 37.9231481830805, -82.4949832806359 37.923238399274, -82.4948693913258 37.9231728651344, -82.4949521216719 37.9230826481519))"
43,Residential,Single Family Dwelling,,73 OAKIE DRIVE,1714.153,21159950202,"POLYGON ((-82.5007166395962 37.9230814853001, -82.5008253105928 37.923198116204, -82.5007347047165 37.9232510899919, -82.5006260346183 37.923134459172, -82.5007166395962 37.9230814853001))"
44,Unclassified,Unclassified,,36 WHITE ROAD,922.9916,21159950202,"POLYGON ((-82.5505934406886 37.9232032912762, -82.5505559306356 37.9230500379803, -82.5506112057716 37.9230415479528, -82.5506487158246 37.9231948012664, -82.5505934406886 37.9232032912762))"
45,Unclassified,Unclassified,,2987 TUG RIVER ROAD,2818.467,21159950202,"POLYGON ((-82.4880579399385 37.9251207151469, -82.4879428837169 37.9250787012782, -82.4880548560221 37.9248862978466, -82.4881699122437 37.9249283118252, -82.4880579399385 37.9251207151469))"
46,Residential,Single Family Dwelling,,282 GAYLE CARTER ROAD,593.3492,21159950202,"POLYGON ((-82.5768979429741 37.9164828141149, -82.5769410207853 37.9164252722094, -82.5770136567625 37.9164593990755, -82.5769705780531 37.9165169416629, -82.5768979429741 37.9164828141149))"
47,Unclassified,Unclassified,,476 JOHNSON BOTTOM,3560.168,21159950202,"POLYGON ((-82.5481151082956 37.9249225473141, -82.5478695897453 37.9249721596515, -82.54785915222 37.924939745893, -82.5477363920465 37.9249645520601, -82.5477155160977 37.9248997252308, -82.5480837921265 37.9248253073474, -82.5481151082956 37.9249225473141))"
48,Unclassified,Unclassified,,862 SPENCE BRANCH,923.0002,21159950202,"POLYGON ((-82.5859742412288 37.9248665418935, -82.586071086803 37.9248809358207, -82.5860503213468 37.9249686081195, -82.5859534748744 37.9249542149181, -82.5859742412288 37.9248665418935))"
49,Unclassified,Unclassified,,,593.3634,21159950202,"POLYGON ((-82.5634461827358 37.9108149849958, -82.5633778155528 37.9108542542599, -82.563328251007 37.9108000879436, -82.5633966190884 37.9107608186505, -82.5634461827358 37.9108149849958))"
50,Residential,Unclassified,,,1318.573,21159950202,"POLYGON ((-82.5394546833051 37.9231135476917, -82.5395870159262 37.9230755378191, -82.5396254027349 37.9231593991692, -82.5394930701138 37.9231974089984, -82.5394546833051 37.9231135476917))"
51,Residential,Manufactured Home,,4425 ROCKCASTLE ROAD,527.4244,21159950202,"POLYGON ((-82.5510891104011 37.9144465388924, -82.5510439799395 37.9143648142837, -82.5510955576099 37.9143469371242, -82.5511406880715 37.9144286617527, -82.5510891104011 37.9144465388924))"
52,Residential,Manufactured Home,,5412 ROCKCASTLE ROAD,1977.864,21159950202,"POLYGON ((-82.5465391650466 37.9231816286752, -82.5464419754177 37.9231365708698, -82.5465486261032 37.9229922191801, -82.5466458148338 37.9230372756567, -82.5465391650466 37.9231816286752))"
53,Residential,Single Family Dwelling,,4897 NORTH MILO ROAD,527.426,21159950202,"POLYGON ((-82.5621805849596 37.9143569228206, -82.5620915098126 37.9143023579541, -82.5621259467291 37.9142670741831, -82.562215021876 37.9143216390757, -82.5621805849596 37.9143569228206))"
54,Residential,Single Family Dwelling,,44 CALF CREEK,923.0032,21159950202,"POLYGON ((-82.4958013727718 37.9230356819605, -82.4956457261741 37.9231314347671, -82.495611190443 37.9230962076695, -82.4957668370407 37.923000454817, -82.4958013727718 37.9230356819605))"
55,Residential,Unclassified,,5284 TURKEY CREEK,593.3577,21159950100,"POLYGON ((-82.4863413259059 37.9143067980129, -82.4862661036789 37.9142763873257, -82.486304491386 37.9142167941068, -82.486379710918 37.9142472048187, -82.4863413259059 37.9143067980129))"
56,Residential,Unclassified,,5123 NORTH MILO ROAD,2373.436,21159950202,"POLYGON ((-82.558574125775 37.9141460549579, -82.5586002928009 37.9142328158973, -82.5583538867151 37.9142794609956, -82.5583277196892 37.9141926986937, -82.558574125775 37.9141460549579))"
57,Unclassified,Unclassified,,65 JAMES CHARLES DRIVE,1714.148,21159950202,"POLYGON ((-82.500461642023 37.9142756176679, -82.500463750369 37.9141306688615, -82.5005763398168 37.9141316957826, -82.5005742341658 37.9142766452956, -82.500461642023 37.9142756176679))"
58,Residential,Single Family Dwelling,,1406 TUG RIVER ROAD,5010.583,21159950100,"POLYGON ((-82.479528639335 37.9141512887813, -82.479614429343 37.9140107507494, -82.4799185306262 37.9141272663439, -82.4798817625816 37.9141874960565, -82.4798310796333 37.9141680781188, -82.4797820567716 37.9142483841105, -82.479528639335 37.9141512887813))"
59,Residential,Manufactured Home,,4425 ROCKCASTLE ROAD,527.4266,21159950202,"POLYGON ((-82.5508853868677 37.9142475712213, -82.5508054224344 37.9141847696505, -82.550845057003 37.914153095283, -82.5509250223347 37.9142158961721, -82.5508853868677 37.9142475712213))"
60,Residential,Manufactured Home,,3156 NORTH MILO ROAD,791.1437,21159950202,"POLYGON ((-82.5787888068157 37.9141411308404, -82.5788529366455 37.9142144496962, -82.5787835274167 37.9142525562806, -82.578719394892 37.9141792360453, -82.5787888068157 37.9141411308404))"
61,Residential,Unclassified,,16 WHITE ROAD,923.0074,21159950202,"POLYGON ((-82.5501543549575 37.9229932998328, -82.5500994669953 37.9230581219652, -82.550005946086 37.9230084310964, -82.5500608340482 37.9229436089202, -82.5501543549575 37.9229932998328))"
62,Residential,Manufactured Home,,882 CALF CREEK,2241.601,21159950202,"POLYGON ((-82.5019190965877 37.9139940336645, -82.5020050878183 37.9140516242467, -82.5018506171153 37.9141963889444, -82.5017646258847 37.9141387991842, -82.5019190965877 37.9139940336645))"
63,Residential,Single Family Dwelling,,7292 HODE ROAD,791.1499,21159950100,"POLYGON ((-82.4641163320403 37.9141623007161, -82.464031888607 37.9141631469157, -82.4640304665739 37.9140739472205, -82.4641149100072 37.9140731017286, -82.4641163320403 37.9141623007161))"
64,Residential,Single Family Dwelling,,115 MOUNTAIN VIEW,1928.423,21159950202,"POLYGON ((-82.5002727963873 37.9228617442323, -82.5004157533834 37.9229522371409, -82.5003366648074 37.9230306358461, -82.5001937078114 37.922940143034, -82.5002727963873 37.9228617442323))"
65,Residential,Single Family Dwelling,,1563 TUG RIVER ROAD,1977.864,21159950100,"POLYGON ((-82.4827869582279 37.9141507508704, -82.4826287909576 37.9141038172454, -82.4826781596706 37.9139993936493, -82.4828363278393 37.9140463287584, -82.4827869582279 37.9141507508704))"
66,Residential,Manufactured Home,,3156 NORTH MILO ROAD,1977.849,21159950202,"POLYGON ((-82.5788057679066 37.914043014117, -82.5790150052992 37.9140207478308, -82.5790299936897 37.9141091566696, -82.5788207571954 37.9141314229291, -82.5788057679066 37.914043014117))"
67,Residential,Single Family Dwelling,,4897 NORTH MILO ROAD,1186.725,21159950202,"POLYGON ((-82.5617554096407 37.9139440808266, -82.561909713257 37.9141032658687, -82.5618650615975 37.9141304321523, -82.5617107588795 37.913971247169, -82.5617554096407 37.9139440808266))"
68,Residential,Unclassified,,145 WILLIAMSON DRIVE,1318.576,21159950202,"POLYGON ((-82.5441596347585 37.9140578339717, -82.5440786597205 37.9141198170905, -82.5439808628304 37.914039627187, -82.5440618378684 37.9139776440007, -82.5441596347585 37.9140578339717))"
69,Residential,Unclassified,,74 JAMES CHARLES DRIVE,1846.007,21159950202,"POLYGON ((-82.5008618369905 37.9140277839156, -82.5010340988277 37.9139519872169, -82.5010887702959 37.9140299717069, -82.5009165066621 37.9141057683252, -82.5008618369905 37.9140277839156))"
70,Commercial,Personal and Repair Services,,3041 NORTH MILO ROAD,988.9218,21159950202,"POLYGON ((-82.5812895288188 37.9140487830245, -82.5815004056368 37.9140408171128, -82.5815030871079 37.914085368093, -82.5812922093916 37.9140933332911, -82.5812895288188 37.9140487830245))"
71,Residential,Single Family Dwelling,,7292 HODE ROAD,4845.792,21159950100,"POLYGON ((-82.4636544416774 37.9137146973334, -82.4636596725673 37.9138261276717, -82.4635612181105 37.9138290291431, -82.4635727264276 37.9140741768428, -82.4634742692758 37.9140770783044, -82.4634575300688 37.9137204988675, -82.4636544416774 37.9137146973334))"
72,Residential,Unclassified,,16 WHITE ROAD,1582.302,21159950202,"POLYGON ((-82.5499720751082 37.9230102529703, -82.5498897031899 37.9229954767281, -82.5499394402123 37.9228214737113, -82.5500218130289 37.9228362492797, -82.5499720751082 37.9230102529703))"
73,Unclassified,Unclassified,,91 WHITE ROAD,791.155,21159950202,"POLYGON ((-82.5511439336846 37.9228596516596, -82.5512859240933 37.92293212919, -82.5512554262894 37.9229696218405, -82.5511134358807 37.9228971450556, -82.5511439336846 37.9228596516596))"
74,Residential,Single Family Dwelling,,5091 NORTH MILO ROAD,2637.161,21159950202,"POLYGON ((-82.5586984382372 37.9139664300553, -82.558709663585 37.9138776702322, -82.5588076949354 37.9138854518963, -82.5587852442398 37.914062970708, -82.5586031862744 37.9140485186753, -82.5586144116222 37.9139597596599, -82.5586984382372 37.9139664300553))"
75,Residential,Single Family Dwelling,,4373 ROCKCASTLE ROAD,1780.079,21159950202,"POLYGON ((-82.550552373307 37.9140588360889, -82.5504068641973 37.9138945340469, -82.5504759931517 37.9138561076477, -82.5506215022614 37.9140204097755, -82.550552373307 37.9140588360889))"
76,Commercial,Personal and Repair Services,,3047 NORTH MILO ROAD,3560.147,21159950202,"POLYGON ((-82.5808834418013 37.9139484018433, -82.5810687723293 37.9138115629071, -82.5811839219757 37.9139094481903, -82.5809985896511 37.9140462869444, -82.5808834418013 37.9139484018433))"
77,Residential,Manufactured Home,,68 GAYLE CARTER ROAD,1252.638,21159950202,"POLYGON ((-82.5767370493168 37.9140016487691, -82.576691883821 37.9140282743437, -82.5765322478051 37.9138583067835, -82.5765774141993 37.9138316811474, -82.5767370493168 37.9140016487691))"
78,Residential,Single Family Dwelling,,4352 ROCKCASTLE ROAD,1318.593,21159950202,"POLYGON ((-82.5501348875669 37.9139659899453, -82.5500510918189 37.9140255741541, -82.5499570804295 37.9139425918227, -82.5500408743809 37.913883006838, -82.5501348875669 37.9139659899453))"
79,Residential,Unclassified,,5229 TURKEY CREEK,1054.857,21159950202,"POLYGON ((-82.4873384639561 37.9139986388716, -82.4872434832845 37.9139507292533, -82.4873039560728 37.9138754810189, -82.4873989367444 37.9139233906862, -82.4873384639561 37.9139986388716))"
80,Residential,Unclassified,,145 WILLIAMSON DRIVE,2637.149,21159950202,"POLYGON ((-82.544121601886 37.913838824266, -82.5439535441643 37.9139575768275, -82.5438598597616 37.9138743619616, -82.5440279192799 37.9137556092658, -82.544121601886 37.913838824266))"
81,Residential,Single Family Dwelling,,4836 ROCKCASTLE ROAD,395.5779,21159950202,"POLYGON ((-82.5452060247408 37.9164841981815, -82.5451393931029 37.9164122890428, -82.5451734320656 37.9163924939614, -82.5452400637035 37.9164644017021, -82.5452060247408 37.9164841981815))"
82,Residential,Single Family Dwelling,,4618 NORTH MILO ROAD,395.5695,21159950202,"POLYGON ((-82.5644791213451 37.9164354347956, -82.5645278612374 37.9163807998934, -82.564573837912 37.9164065408726, -82.5645250989179 37.9164611757557, -82.5644791213451 37.9164354347956))"
83,Residential,Manufactured Home,,770 CHURCH FORK,1977.883,21159950202,"POLYGON ((-82.515568829345 37.9163036917095, -82.5157095306713 37.9163066682043, -82.5157050229252 37.9164404289196, -82.5155643207006 37.9164374517216, -82.515568829345 37.9163036917095))"
84,Residential,Single Family Dwelling,,4721 ROCKCASTLE ROAD,461.5052,21159950202,"POLYGON ((-82.5470895637195 37.9164437462877, -82.5470489733434 37.9163726237538, -82.5471002734343 37.916354248874, -82.5471408647087 37.916425370717, -82.5470895637195 37.9164437462877))"
85,Unclassified,Unclassified,,,725.2186,21159950202,"POLYGON ((-82.5535716729607 37.9163570177209, -82.553460340256 37.916442253791, -82.5534212159304 37.9164101821128, -82.5535325486351 37.9163249452968, -82.5535716729607 37.9163570177209))"
86,Residential,Single Family Dwelling,,693 CALF CREEK,593.3605,21159950202,"POLYGON ((-82.499906122953 37.9163579517726, -82.4998821657827 37.9164221072084, -82.4998011826598 37.9164031271212, -82.4998251407284 37.9163389716689, -82.499906122953 37.9163579517726))"
87,Residential,Manufactured Home,,23 WEBB STEPP ROAD,1252.642,21159950202,"POLYGON ((-82.5442683380944 37.9162054198326, -82.5444285643034 37.9163750439252, -82.5443834877408 37.9164017671484, -82.5442232624301 37.9162321431175, -82.5442683380944 37.9162054198326))"
88,Residential,Manufactured Home,,85 ROSEMARY LANE,2225.093,21159950202,"POLYGON ((-82.5219700632612 37.9247812440169, -82.5218124511496 37.9248925463388, -82.5217281442602 37.9248176366748, -82.5218857572701 37.9247063349481, -82.5219700632612 37.9247812440169))"
89,Residential,Single Family Dwelling,,4693 ROCKCASTLE ROAD,3296.46,21159950202,"POLYGON ((-82.5478316359245 37.9162528949731, -82.5481056373576 37.9162017580303, -82.5481379120291 37.9163102917321, -82.5478639096978 37.9163614293081, -82.5478316359245 37.9162528949731))"
90,Residential,Single Family Dwelling,,4693 ROCKCASTLE ROAD,692.2515,21159950202,"POLYGON ((-82.5482064427055 37.9162870176671, -82.5482900740618 37.9162777281658, -82.5483037572002 37.9163550248882, -82.5482201249456 37.9163643157971, -82.5482064427055 37.9162870176671))"
91,Residential,Single Family Dwelling,,250 GAYLE CARTER ROAD,1318.597,21159950202,"POLYGON ((-82.5773596069616 37.9163522638368, -82.5772361919163 37.9162986529288, -82.5772903306835 37.9162204362675, -82.5774137439322 37.9162740472325, -82.5773596069616 37.9163522638368))"
92,Unclassified,Unclassified,,,659.2931,21159950202,"POLYGON ((-82.5536218061401 37.9162043879797, -82.5535614061153 37.9163051041271, -82.5535105533854 37.9162859638459, -82.5535709534102 37.9161852476723, -82.5536218061401 37.9162043879797))"
